Strategy,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
PA,Floricolas,,Dem_Floricolas,,,,2024,,,,,,,,,,,,,,,,,,0.302124,0.302124,0.302124,0.302124,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2025,,,,,,,,,,,,,,,,,,0.323287,0.323287,0.323287,0.323287,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2026,,,,,,,,,,,,,,,,,,0.304724,0.304724,0.304724,0.304724,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2027,,,,,,,,,,,,,,,,,,0.311912,0.311912,0.311912,0.311912,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2028,,,,,,,,,,,,,,,,,,0.31655,0.31655,0.31655,0.31655,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2029,,,,,,,,,,,,,,,,,,0.319868,0.319868,0.319868,0.319868,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2030,,,,,,,,,,,,,,,,,,0.315072,0.315072,0.315072,0.315072,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2031,,,,,,,,,,,,,,,,,,0.352448,0.352448,0.352448,0.352448,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2032,,,,,,,,,,,,,,,,,,0.354698,0.354698,0.354698,0.354698,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2033,,,,,,,,,,,,,,,,,,0.355211,0.355211,0.355211,0.355211,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2034,,,,,,,,,,,,,,,,,,0.358097,0.358097,0.358097,0.358097,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2035,,,,,,,,,,,,,,,,,,0.36139,0.36139,0.36139,0.36139,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2036,,,,,,,,,,,,,,,,,,0.36633,0.36633,0.36633,0.36633,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2037,,,,,,,,,,,,,,,,,,0.371436,0.371436,0.371436,0.371436,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2038,,,,,,,,,,,,,,,,,,0.379033,0.379033,0.379033,0.379033,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2039,,,,,,,,,,,,,,,,,,0.381296,0.381296,0.381296,0.381296,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2040,,,,,,,,,,,,,,,,,,0.382617,0.382617,0.382617,0.382617,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2041,,,,,,,,,,,,,,,,,,0.384662,0.384662,0.384662,0.384662,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2042,,,,,,,,,,,,,,,,,,0.386413,0.386413,0.386413,0.386413,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2043,,,,,,,,,,,,,,,,,,0.386153,0.386153,0.386153,0.386153,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2044,,,,,,,,,,,,,,,,,,0.387128,0.387128,0.387128,0.387128,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2045,,,,,,,,,,,,,,,,,,0.386069,0.386069,0.386069,0.386069,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2046,,,,,,,,,,,,,,,,,,0.385234,0.385234,0.385234,0.385234,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2047,,,,,,,,,,,,,,,,,,0.382339,0.382339,0.382339,0.382339,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2048,,,,,,,,,,,,,,,,,,0.378803,0.378803,0.378803,0.378803,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2049,,,,,,,,,,,,,,,,,,0.374715,0.374715,0.374715,0.374715,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2050,,,,,,,,,,,,,,,,,,0.369769,0.369769,0.369769,0.369769,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2051,,,,,,,,,,,,,,,,,,0.375532,0.375532,0.375532,0.375532,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2052,,,,,,,,,,,,,,,,,,0.380383,0.380383,0.380383,0.380383,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2053,,,,,,,,,,,,,,,,,,0.385008,0.385008,0.385008,0.385008,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2054,,,,,,,,,,,,,,,,,,0.389753,0.389753,0.389753,0.389753,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2055,,,,,,,,,,,,,,,,,,0.394416,0.394416,0.394416,0.394416,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2056,,,,,,,,,,,,,,,,,,0.399075,0.399075,0.399075,0.399075,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2057,,,,,,,,,,,,,,,,,,0.403298,0.403298,0.403298,0.403298,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2058,,,,,,,,,,,,,,,,,,0.407363,0.407363,0.407363,0.407363,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2059,,,,,,,,,,,,,,,,,,0.411266,0.411266,0.411266,0.411266,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2060,,,,,,,,,,,,,,,,,,0.414981,0.414981,0.414981,0.414981,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2061,,,,,,,,,,,,,,,,,,0.418485,0.418485,0.418485,0.418485,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2062,,,,,,,,,,,,,,,,,,0.421774,0.421774,0.421774,0.421774,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2063,,,,,,,,,,,,,,,,,,0.424841,0.424841,0.424841,0.424841,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2064,,,,,,,,,,,,,,,,,,0.427679,0.427679,0.427679,0.427679,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2065,,,,,,,,,,,,,,,,,,0.430262,0.430262,0.430262,0.430262,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2066,,,,,,,,,,,,,,,,,,0.432583,0.432583,0.432583,0.432583,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2067,,,,,,,,,,,,,,,,,,0.434628,0.434628,0.434628,0.434628,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2068,,,,,,,,,,,,,,,,,,0.436401,0.436401,0.436401,0.436401,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2069,,,,,,,,,,,,,,,,,,0.437886,0.437886,0.437886,0.437886,,,,,,,,,,,,,,,,,,,,,,
PA,Floricolas,,Dem_Floricolas,,,,2070,,,,,,,,,,,,,,,,,,0.439069,0.439069,0.439069,0.439069,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2018,,,,,,,,,,,,,,,,,,6.25361,6.25361,6.25361,6.25361,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2019,,,,,,,,,,,,,,,,,,6.31614,6.31614,6.31614,6.31614,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2020,,,,,,,,,,,,,,,,,,6.3793,6.3793,6.3793,6.3793,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2021,,,,,,,,,,,,,,,,,,6.4431,6.4431,6.4431,6.4431,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2022,,,,,,,,,,,,,,,,,,6.50753,6.50753,6.50753,6.50753,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2023,,,,,,,,,,,,,,,,,,6.60547,6.60547,6.60547,6.60547,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2024,,,,,,,,,,,,,,,,,,6.68812,6.68812,6.68812,6.68812,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2025,,,,,,,,,,,,,,,,,,6.77176,6.77176,6.77176,6.77176,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2026,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2027,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2028,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2029,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2030,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2031,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2032,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2033,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2034,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2035,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2036,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2037,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2038,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2039,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2040,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2041,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2042,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2043,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2044,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2045,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2046,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2047,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2048,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2049,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2050,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2051,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2052,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2053,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2054,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2055,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2056,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2057,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2058,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2059,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2060,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2061,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2062,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2063,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2064,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2065,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2066,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2067,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2068,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2069,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Banano,,Exp_Banano,,,,2070,,,,,,,,,,,,,,,,,,6.78852,6.78852,6.78852,6.78852,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2018,,,,,,,,,,,,,,,,,,0.0315561,0.0315561,0.0315561,0.0315561,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2019,,,,,,,,,,,,,,,,,,0.0290268,0.0290268,0.0290268,0.0290268,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2020,,,,,,,,,,,,,,,,,,0.0440628,0.0440628,0.0440628,0.0440628,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2021,,,,,,,,,,,,,,,,,,0.0191355,0.0191355,0.0191355,0.0191355,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2022,,,,,,,,,,,,,,,,,,0.0190416,0.0190416,0.0190416,0.0190416,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2023,,,,,,,,,,,,,,,,,,0.0184653,0.0184653,0.0184653,0.0184653,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2024,,,,,,,,,,,,,,,,,,0.0219772,0.0219772,0.0219772,0.0219772,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2025,,,,,,,,,,,,,,,,,,0.0216393,0.0216393,0.0216393,0.0216393,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2026,,,,,,,,,,,,,,,,,,0.0257116,0.0257116,0.0257116,0.0257116,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2027,,,,,,,,,,,,,,,,,,0.027419,0.027419,0.027419,0.027419,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2028,,,,,,,,,,,,,,,,,,0.0293034,0.0293034,0.0293034,0.0293034,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2029,,,,,,,,,,,,,,,,,,0.0309945,0.0309945,0.0309945,0.0309945,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2030,,,,,,,,,,,,,,,,,,0.0331443,0.0331443,0.0331443,0.0331443,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2031,,,,,,,,,,,,,,,,,,0.0352297,0.0352297,0.0352297,0.0352297,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2032,,,,,,,,,,,,,,,,,,0.0375617,0.0375617,0.0375617,0.0375617,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2033,,,,,,,,,,,,,,,,,,0.0403326,0.0403326,0.0403326,0.0403326,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2034,,,,,,,,,,,,,,,,,,0.0432069,0.0432069,0.0432069,0.0432069,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2035,,,,,,,,,,,,,,,,,,0.0463552,0.0463552,0.0463552,0.0463552,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2036,,,,,,,,,,,,,,,,,,0.0492519,0.0492519,0.0492519,0.0492519,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2037,,,,,,,,,,,,,,,,,,0.0522772,0.0522772,0.0522772,0.0522772,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2038,,,,,,,,,,,,,,,,,,0.0557885,0.0557885,0.0557885,0.0557885,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2039,,,,,,,,,,,,,,,,,,0.0594561,0.0594561,0.0594561,0.0594561,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2040,,,,,,,,,,,,,,,,,,0.0637434,0.0637434,0.0637434,0.0637434,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2041,,,,,,,,,,,,,,,,,,0.0679261,0.0679261,0.0679261,0.0679261,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2042,,,,,,,,,,,,,,,,,,0.0725047,0.0725047,0.0725047,0.0725047,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2043,,,,,,,,,,,,,,,,,,0.0770802,0.0770802,0.0770802,0.0770802,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2044,,,,,,,,,,,,,,,,,,0.0819578,0.0819578,0.0819578,0.0819578,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2045,,,,,,,,,,,,,,,,,,0.0868264,0.0868264,0.0868264,0.0868264,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2046,,,,,,,,,,,,,,,,,,0.092424,0.092424,0.092424,0.092424,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2047,,,,,,,,,,,,,,,,,,0.0980072,0.0980072,0.0980072,0.0980072,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2048,,,,,,,,,,,,,,,,,,0.104283,0.104283,0.104283,0.104283,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2049,,,,,,,,,,,,,,,,,,0.110605,0.110605,0.110605,0.110605,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2050,,,,,,,,,,,,,,,,,,0.117266,0.117266,0.117266,0.117266,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2051,,,,,,,,,,,,,,,,,,0.120548,0.120548,0.120548,0.120548,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2052,,,,,,,,,,,,,,,,,,0.123665,0.123665,0.123665,0.123665,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2053,,,,,,,,,,,,,,,,,,0.126827,0.126827,0.126827,0.126827,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2054,,,,,,,,,,,,,,,,,,0.13008,0.13008,0.13008,0.13008,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2055,,,,,,,,,,,,,,,,,,0.133383,0.133383,0.133383,0.133383,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2056,,,,,,,,,,,,,,,,,,0.136786,0.136786,0.136786,0.136786,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2057,,,,,,,,,,,,,,,,,,0.140151,0.140151,0.140151,0.140151,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2058,,,,,,,,,,,,,,,,,,0.143576,0.143576,0.143576,0.143576,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2059,,,,,,,,,,,,,,,,,,0.147059,0.147059,0.147059,0.147059,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2060,,,,,,,,,,,,,,,,,,0.150588,0.150588,0.150588,0.150588,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2061,,,,,,,,,,,,,,,,,,0.15415,0.15415,0.15415,0.15415,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2062,,,,,,,,,,,,,,,,,,0.157755,0.157755,0.157755,0.157755,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2063,,,,,,,,,,,,,,,,,,0.161405,0.161405,0.161405,0.161405,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2064,,,,,,,,,,,,,,,,,,0.165102,0.165102,0.165102,0.165102,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2065,,,,,,,,,,,,,,,,,,0.168838,0.168838,0.168838,0.168838,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2066,,,,,,,,,,,,,,,,,,0.172612,0.172612,0.172612,0.172612,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2067,,,,,,,,,,,,,,,,,,0.17642,0.17642,0.17642,0.17642,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2068,,,,,,,,,,,,,,,,,,0.180267,0.180267,0.180267,0.180267,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2069,,,,,,,,,,,,,,,,,,0.184151,0.184151,0.184151,0.184151,,,,,,,,,,,,,,,,,,,,,,
PA,Arroz,,Exp_Arroz,,,,2070,,,,,,,,,,,,,,,,,,0.188071,0.188071,0.188071,0.188071,,,,,,,,,,,,,,,,,,,,,,
PA,Cacao,,Exp_Cacao,,,,2018,,,,,,,,,,,,,,,,,,0.154384,0.154384,0.154384,0.154384,,,,,,,,,,,,,,,,,,,,,,
PA,Cacao,,Exp_Cacao,,,,2019,,,,,,,,,,,,,,,,,,0.201227,0.201227,0.201227,0.201227,,,,,,,,,,,,,,,,,,,,,,
PA,Cacao,,Exp_Cacao,,,,2020,,,,,,,,,,,,,,,,,,0.243911,0.243911,0.243911,0.243911,,,,,,,,,,,,,,,,,,,,,,
PA,Cacao,,Exp_Cacao,,,,2021,,,,,,,,,,,,,,,,,,0.214664,0.214664,0.214664,0.214664,,,,,,,,,,,,,,,,,,,,,,
PA,Cacao,,Exp_Cacao,,,,2022,,,,,,,,,,,,,,,,,,0.213611,0.213611,0.213611,0.213611,,,,,,,,,,,,,,,,,,,,,,
PA,Cacao,,Exp_Cacao,,,,2023,,,,,,,,,,,,,,,,,,0.207145,0.207145,0.207145,0.207145,,,,,,,,,,,,,,,,,,,,,,
PA,Cacao,,Exp_Cacao,,,,2024,,,,,,,,,,,,,,,,,,0.246542,0.246542,0.246542,0.246542,,,,,,,,,,,,,,,,,,,,,,
